scope,domain,fold_id,metric,metric_active,target,n,spearman
domain,graphene_2d_materials,-1,BurtIP,1,RGPM_consolidation_component,325,-0.15164326651105864
domain,graphene_2d_materials,-1,BurtIP,1,community_reach_z,325,-0.07742362928252239
domain,graphene_2d_materials,-1,BurtIP,1,field_entropy_z,325,-0.06158105826924879
domain,graphene_2d_materials,-1,BurtIP,1,cross_community_adoption_z,325,-0.030041450258879616
domain,graphene_2d_materials,-1,BurtIP,1,path_shortening_z,325,0.2847229185386044
domain,graphene_2d_materials,-1,BurtIP,1,modularity_shock_z,325,0.3288122387056472
domain,graphene_2d_materials,-1,BurtIP,1,partition_change_z,325,0.02218434007529666
domain,graphene_2d_materials,-1,BurtIP,1,boundary_mixing_z,325,0.26881846759960915
domain,graphene_2d_materials,-1,BurtIP,1,post_perturbation_concentration_z,325,-0.19139399143914934
domain,graphene_2d_materials,-1,BurtIP,1,hub_formation_z,325,-0.08550555866687617
domain,graphene_2d_materials,-1,PDE,1,RGPM,325,0.3995833292595435
domain,graphene_2d_materials,-1,PDE,1,RGPM_v3_balanced,325,0.3259450560202164
domain,graphene_2d_materials,-1,PDE,1,RGPM_mahalanobis_debug,325,0.44522480277306736
domain,graphene_2d_materials,-1,PDE,1,RGPM_breadth_component,325,0.2655073021703434
domain,graphene_2d_materials,-1,PDE,1,RGPM_boundary_component,325,0.31589278668805837
domain,graphene_2d_materials,-1,PDE,1,RGPM_consolidation_component,325,-0.26181188694363783
domain,graphene_2d_materials,-1,PDE,1,community_reach_z,325,0.026300247377821558
domain,graphene_2d_materials,-1,PDE,1,field_entropy_z,325,0.09215471516831382
domain,graphene_2d_materials,-1,PDE,1,cross_community_adoption_z,325,0.19858786186301922
domain,graphene_2d_materials,-1,PDE,1,path_shortening_z,325,0.6115835178691015
domain,graphene_2d_materials,-1,PDE,1,modularity_shock_z,325,0.038412955619960006
domain,graphene_2d_materials,-1,PDE,1,partition_change_z,325,0.3154632749521672
domain,graphene_2d_materials,-1,PDE,1,boundary_mixing_z,325,-0.16525029735261765
domain,graphene_2d_materials,-1,PDE,1,post_perturbation_concentration_z,325,-0.26914933493188886
domain,graphene_2d_materials,-1,PDE,1,hub_formation_z,325,0.05604160943210228
domain,ipsc_reprogramming,-1,B,1,RGPM,2604,0.175588625442767
domain,ipsc_reprogramming,-1,B,1,RGPM_v3_balanced,2604,0.1820791389374361
domain,ipsc_reprogramming,-1,B,1,RGPM_mahalanobis_debug,2604,0.18419499477468806
domain,ipsc_reprogramming,-1,B,1,RGPM_breadth_component,2604,0.031160740616694944
domain,ipsc_reprogramming,-1,B,1,RGPM_boundary_component,2604,0.2632985281465127
domain,ipsc_reprogramming,-1,B,1,RGPM_consolidation_component,2604,-0.11304286193116224
domain,ipsc_reprogramming,-1,B,1,community_reach_z,2604,-0.1007161913440436
domain,ipsc_reprogramming,-1,B,1,field_entropy_z,2604,0.04316856519177665
domain,ipsc_reprogramming,-1,B,1,cross_community_adoption_z,2604,0.14154468106546703
domain,ipsc_reprogramming,-1,B,1,path_shortening_z,2604,0.20269056261554902
domain,ipsc_reprogramming,-1,B,1,modularity_shock_z,2604,0.27173006114046994
domain,ipsc_reprogramming,-1,B,1,partition_change_z,2604,0.25199222537443156
domain,ipsc_reprogramming,-1,B,1,boundary_mixing_z,2604,0.101559903114981
domain,ipsc_reprogramming,-1,B,1,post_perturbation_concentration_z,2604,-0.13695315884863668
domain,ipsc_reprogramming,-1,B,1,hub_formation_z,2604,0.03375587344760872
domain,ipsc_reprogramming,-1,RS,1,RGPM,2604,0.2864456106923297
domain,ipsc_reprogramming,-1,RS,1,RGPM_v3_balanced,2604,0.26920832647758425
domain,ipsc_reprogramming,-1,RS,1,RGPM_mahalanobis_debug,2604,0.28730017607419817
domain,ipsc_reprogramming,-1,RS,1,RGPM_breadth_component,2604,0.16805052530708872
domain,ipsc_reprogramming,-1,RS,1,RGPM_boundary_component,2604,0.27713463399605576
domain,ipsc_reprogramming,-1,RS,1,RGPM_consolidation_component,2604,-0.17959350206130117
domain,ipsc_reprogramming,-1,RS,1,community_reach_z,2604,0.0036170714763407714
domain,ipsc_reprogramming,-1,RS,1,field_entropy_z,2604,0.17699962975956984
domain,ipsc_reprogramming,-1,RS,1,cross_community_adoption_z,2604,0.29370514798432407
domain,ipsc_reprogramming,-1,RS,1,path_shortening_z,2604,0.4212897256364724
domain,ipsc_reprogramming,-1,RS,1,modularity_shock_z,2604,0.2728545233445463
domain,ipsc_reprogramming,-1,RS,1,partition_change_z,2604,0.4989898245518106
domain,ipsc_reprogramming,-1,RS,1,boundary_mixing_z,2604,-0.0912867034524203
domain,ipsc_reprogramming,-1,RS,1,post_perturbation_concentration_z,2604,-0.18355512507671048
