scope,domain,fold_id,metric,metric_active,target,n,spearman
domain,graphene_2d_materials,-1,PDE,1,RGPM_expansion_component,20986,0.0789593412107145
domain,graphene_2d_materials,-1,PDE,1,RGPM_bridging_component,20986,0.09337394411433364
domain,graphene_2d_materials,-1,PDE,1,RGPM_reconfiguration_component,20986,-0.0015268708245692877
domain,graphene_2d_materials,-1,PDE,1,community_reach_z,20986,0.06079656203634012
domain,graphene_2d_materials,-1,PDE,1,field_entropy_z,20986,0.1168682293395829
domain,graphene_2d_materials,-1,PDE,1,cross_community_adoption_z,20986,0.11008997898500855
domain,graphene_2d_materials,-1,PDE,1,path_shortening_z,20986,0.16325017880737452
domain,graphene_2d_materials,-1,PDE,1,modularity_shock_z,20986,-0.0005773263284589862
domain,graphene_2d_materials,-1,PDE,1,partition_change_z,20986,0.28471325267710934
domain,graphene_2d_materials,-1,PDE,1,boundary_mixing_z,20986,-0.16694110171808457
domain,graphene_2d_materials,-1,PDE,1,post_perturbation_concentration_z,20986,-0.12033112290890528
domain,graphene_2d_materials,-1,PDE,1,hub_formation_z,20986,-0.0019645958557204793
domain,ipsc_reprogramming,-1,B,1,RGPM,20986,0.04463068391657518
domain,ipsc_reprogramming,-1,B,1,RGPM_v3_balanced,20986,-0.01812206932330771
domain,ipsc_reprogramming,-1,B,1,RGPM_mahalanobis_debug,20986,0.005927344443401717
domain,ipsc_reprogramming,-1,B,1,RGPM_expansion_component,20986,-0.06203796433582105
domain,ipsc_reprogramming,-1,B,1,RGPM_bridging_component,20986,-0.056979417293269094
domain,ipsc_reprogramming,-1,B,1,RGPM_reconfiguration_component,20986,0.06547063461338311
domain,ipsc_reprogramming,-1,B,1,community_reach_z,20986,-0.074977373222465
domain,ipsc_reprogramming,-1,B,1,field_entropy_z,20986,-0.01575665170712853
domain,ipsc_reprogramming,-1,B,1,cross_community_adoption_z,20986,-0.04901854672144801
domain,ipsc_reprogramming,-1,B,1,path_shortening_z,20986,-0.032301284661648964
domain,ipsc_reprogramming,-1,B,1,modularity_shock_z,20986,0.06712112506405765
domain,ipsc_reprogramming,-1,B,1,partition_change_z,20986,-0.059357858701872004
domain,ipsc_reprogramming,-1,B,1,boundary_mixing_z,20986,0.08528845162378453
domain,ipsc_reprogramming,-1,B,1,post_perturbation_concentration_z,20986,0.013009614781102786
domain,ipsc_reprogramming,-1,B,1,hub_formation_z,20986,-0.001516436537298939
domain,ipsc_reprogramming,-1,RS,1,RGPM,20986,0.05468487529956092
domain,ipsc_reprogramming,-1,RS,1,RGPM_v3_balanced,20986,0.1130222246497681
domain,ipsc_reprogramming,-1,RS,1,RGPM_mahalanobis_debug,20986,0.105097984408291
domain,ipsc_reprogramming,-1,RS,1,RGPM_expansion_component,20986,0.078240494338123
domain,ipsc_reprogramming,-1,RS,1,RGPM_bridging_component,20986,0.09349749462015469
domain,ipsc_reprogramming,-1,RS,1,RGPM_reconfiguration_component,20986,-0.0007442244054000069
domain,ipsc_reprogramming,-1,RS,1,community_reach_z,20986,0.06103492689345381
domain,ipsc_reprogramming,-1,RS,1,field_entropy_z,20986,0.11676626702640808
domain,ipsc_reprogramming,-1,RS,1,cross_community_adoption_z,20986,0.11272251469902947
domain,ipsc_reprogramming,-1,RS,1,path_shortening_z,20986,0.15958195854803167
domain,ipsc_reprogramming,-1,RS,1,modularity_shock_z,20986,0.0006224376053563377
domain,ipsc_reprogramming,-1,RS,1,partition_change_z,20986,0.28761940263615743
