horizon,model_id,model_label,domain12,domain_label,window_start,window_end,n,spearman,status,overall_n_oof,overall_spearman
8,primary,Primary 16,physics,Physics,2013,2015,3440,0.6936010298007815,reliable,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,2014,2016,4611,0.638451349134617,reliable,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,2015,2017,5597,0.6048508006017999,reliable,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,2016,2018,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,2017,2019,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,2018,2020,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,2019,2021,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,physics,Physics,2020,2022,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",1986,1988,125,0.7183831836128869,reliable,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",1987,1989,136,0.7420425648092942,reliable,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",1988,1990,148,0.760362213616497,reliable,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",1989,1991,138,0.7359096280308233,reliable,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",1990,1992,131,0.7697490902698856,reliable,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",1991,1993,127,0.7995268809548283,reliable,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",1992,1994,122,0.7998882720900156,reliable,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",1993,1995,126,0.7871083259349502,reliable,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",1994,1996,142,0.7384313904058823,reliable,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",1995,1997,146,0.7119766617594472,reliable,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",1996,1998,166,0.7520059537311256,reliable,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",1997,1999,191,0.7693423735623488,reliable,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",1998,2000,227,0.7496973628425768,reliable,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",1999,2001,255,0.7982329901441139,reliable,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2000,2002,241,0.8662535369369496,reliable,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2001,2003,234,0.8735047193459001,reliable,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2002,2004,224,0.8527889415086363,reliable,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2003,2005,210,0.8386216096245737,reliable,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2004,2006,199,0.812754836159822,reliable,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2005,2007,167,0.8425467264201164,reliable,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2006,2008,166,0.8630917564611525,reliable,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2007,2009,164,0.8462451466788806,reliable,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2008,2010,176,0.8187472431309019,reliable,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2009,2011,201,0.8356227147898784,reliable,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2010,2012,237,0.8635726182676373,reliable,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2011,2013,301,0.84981728026048,reliable,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2012,2014,379,0.8294324943938586,reliable,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2013,2015,540,0.795432942607931,reliable,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2014,2016,858,0.682321058222635,reliable,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2015,2017,1277,0.6452683537134816,reliable,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2016,2018,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2017,2019,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2018,2020,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2019,2021,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,ecology_evolution_microbiology,"Ecology, evolution & microbiology",2020,2022,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,1986,1988,186,0.6218455757754191,reliable,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,1987,1989,177,0.702277627739074,reliable,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,1988,1990,155,0.7835169191397663,reliable,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,1989,1991,159,0.8130644816884904,reliable,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,1990,1992,163,0.7791760308906417,reliable,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,1991,1993,167,0.7824632607233789,reliable,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,1992,1994,174,0.7346652738717844,reliable,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,1993,1995,177,0.6881246115496996,reliable,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,1994,1996,199,0.6882107823537017,reliable,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,1995,1997,221,0.653255423517812,reliable,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,1996,1998,251,0.6637890637539877,reliable,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,1997,1999,286,0.732882977929292,reliable,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,1998,2000,306,0.7648544075871523,reliable,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,1999,2001,332,0.7968068849800571,reliable,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,2000,2002,348,0.8151606300534499,reliable,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,2001,2003,379,0.7569845232184793,reliable,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,2002,2004,411,0.7072757882375625,reliable,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,2003,2005,448,0.6813049875945109,reliable,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,2004,2006,531,0.7846085416765937,reliable,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,2005,2007,682,0.840440731923236,reliable,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,2006,2008,856,0.850832535832747,reliable,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,2007,2009,1001,0.8546418346049786,reliable,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,2008,2010,1020,0.844430539553399,reliable,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,2009,2011,1078,0.8386996009482645,reliable,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,2010,2012,1232,0.782725704301187,reliable,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,2011,2013,1888,0.7205071609572541,reliable,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,2012,2014,2806,0.6722919751007624,reliable,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,2013,2015,4245,0.6367639421448619,reliable,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,2014,2016,5806,0.6036947169702737,reliable,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,2015,2017,6993,0.5882095606799469,reliable,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,2016,2018,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,2017,2019,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,2018,2020,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,2019,2021,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,materials_nanoscience,Materials & nanoscience,2020,2022,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,1986,1988,337,0.5907915455122431,reliable,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,1987,1989,297,0.5919385066617336,reliable,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,1988,1990,275,0.663376097590921,reliable,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,1989,1991,274,0.7286828421870576,reliable,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,1990,1992,285,0.6588361410314547,reliable,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,1991,1993,380,0.6562193570350313,reliable,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,1992,1994,433,0.6061372734637475,reliable,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,1993,1995,519,0.5994895060182567,reliable,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,1994,1996,569,0.5954984469373256,reliable,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,1995,1997,649,0.5849780152180035,reliable,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,1996,1998,778,0.6076072796769999,reliable,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,1997,1999,938,0.6474102468611743,reliable,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,1998,2000,1110,0.6559838336988211,reliable,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,1999,2001,1202,0.6706281013125142,reliable,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,2000,2002,1213,0.6768574242763867,reliable,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,2001,2003,1128,0.6914536556880854,reliable,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,2002,2004,1035,0.7106399583172703,reliable,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,2003,2005,1027,0.7340000308726079,reliable,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,2004,2006,1056,0.7452629507549482,reliable,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,2005,2007,1092,0.7544415474307843,reliable,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,2006,2008,1054,0.7731470011161012,reliable,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,2007,2009,1093,0.7695542337663832,reliable,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,2008,2010,1074,0.787568835089025,reliable,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,2009,2011,1139,0.7650007153992915,reliable,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,2010,2012,1249,0.7872368823728814,reliable,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,2011,2013,1495,0.754193584042227,reliable,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,2012,2014,1699,0.7696941381196671,reliable,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,2013,2015,2222,0.6954058103638495,reliable,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,2014,2016,3376,0.6461339828372366,reliable,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,2015,2017,4862,0.5884683220782617,reliable,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,2016,2018,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,2017,2019,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,2018,2020,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,2019,2021,0,,not_mature,220633,0.7738144724282409
8,primary,Primary 16,neuroscience,Neuroscience,2020,2022,0,,not_mature,220633,0.7738144724282409
8,expanded,Expanded 153,clinical_health,Clinical health,1986,1988,1768,0.7788535503611429,reliable,220633,0.7744628687567354
8,expanded,Expanded 153,clinical_health,Clinical health,1987,1989,1812,0.7361829945165745,reliable,220633,0.7744628687567354
